TiAsNO2_1,-6.273270015797244
KNO2Sb_2,-4.9645806631308345
HgNbNO2_3,-6.2990945863098124
BiNO2Sb_4,-5.1888727174500415
AgNaNO2_5,-3.5327735277418326
BeCsNO2_6,-3.3547293945524395
BiCuNO2_7,-4.706511402502793
BiMgNO2_8,-4.88622264647468
TaNO2Si_9,-7.103852225081918
RuZrNO2_10,-7.305863237331588
TlWNO2_11,-4.517761711770481
WZnNO2_12,-6.391626231406089
RbNO2Te_13,-2.3369378088232673
MoGeNO2_14,-6.331733736200245
AuVNO2_15,-5.815984205851541
NiAsNO2_16,-5.588048811515862
CsHfNO2_17,-6.40834994339311
BeScNO2_18,-5.216815164221954
AlBeNO2_19,-5.149998747769107
MgPdNO2_20,-3.839278470216359
MnAsNO2_21,-6.195616769608011
HfZrNO2_22,-8.427552304458898
OsYNO2_23,-7.393283384266972
HgPdNO2_24,-2.733439552119144
HfSrNO2_25,-7.39121828390215
FeRbNO2_26,-4.53133179792076
AlScNO2_27,-6.762330243528164
MnRuNO2_28,-7.0133615151274045
NaWNO2_29,-5.601961236732363
K2NO2_30,-2.6819795921707574
IrGeNO2_31,-5.896076863486202
AlPtNO2_32,-5.335989457086717
RuAsNO2_33,-5.5532816428321565
NiNO2Te_34,-4.882571604785005
YAsNO2_35,-5.407313290887052
KVNO2_36,-6.211801476688924
LiMgNO2_37,-4.032624865883016
CaVNO2_38,-4.737446275553513
RhTlNO2_39,-3.7755212331807355
AuRbNO2_40,-3.5551447920765007
ReGeNO2_41,-6.942018204517128
CrMnNO2_42,-7.605120935347801
MnNbNO2_43,-8.387526926343138
BiTaNO2_44,-6.080283212488388
ReBNO2_45,-6.663760109784114
TlAsNO2_46,-3.606789785174038
CdYNO2_47,-4.908531698211496
CoSnNO2_48,-5.808016582168789
WBNO2_49,-6.959933534886519
Tl2NO2_50,-3.6048713642578223
CuVNO2_51,-5.3604604681796735
MoPdNO2_52,-6.327800675374219
OsReNO2_53,-7.149657460016023
RbTiNO2_54,-6.1555193974985825
Ge2NO2_55,-5.501299455786835
CaCuNO2_56,-4.914185561854433
BiPdNO2_57,-4.5397808216830935
HgMnNO2_58,-5.429291052737865
NiPbNO2_59,-5.391575349746199
MgPbNO2_60,-4.618134699044896
Nb2NO2_61,-8.463009725524268
AlNO2Sb_62,-5.774098306840443
HfGeNO2_63,-6.818107474182855
MoRhNO2_64,-6.861624599480169
GaIrNO2_65,-5.499152793944943
AlNiNO2_66,-6.229732807036418
PtReNO2_67,-5.398043232720179
AuZnNO2_68,-3.23848880637962
HfOsNO2_69,-7.1808725469767625
CdRuNO2_70,-3.8695154406001437
BaRbNO2_71,-3.9564413205028353
MnTiNO2_72,-8.057875586889821
MoAsNO2_73,-6.011595265230163
AuCrNO2_74,-5.776324732057084
SnAsNO2_75,-4.7721999614893225
PbNO2Sb_76,-4.437340481680069
ScSrNO2_77,-5.604630488275758
NiTiNO2_78,-6.8430994983794005
GaGeNO2_79,-5.29177514916339
NaTlNO2_80,-3.2777241950740335
AuCsNO2_81,-3.464148932047545
GaMgNO2_82,-4.124734114472751
PbWNO2_83,-5.782399637157152
CoOsNO2_84,-6.711381889876193
AuMoNO2_85,-6.240591874851381
InZnNO2_86,-3.792155551744652
PdRhNO2_87,-4.648981182790222
HfNO2Te_88,-6.376334420771892
TlNO2Si_89,-3.7938504297157394
FeNO2Si_90,-6.905274224736168
AlCrNO2_91,-6.469799234992306
CdPtNO2_92,-4.065518802161286
MoReNO2_93,-7.737262159457638
BeMoNO2_94,-6.788978238955987
NiTlNO2_95,-3.9006497857819378
In2NO2_96,-4.164364726513486
CdKNO2_97,-2.3034347996033557
ScAsNO2_98,-6.036543367218146
InBNO2_99,-5.227410182669631
GaKNO2_100,-4.256337087601894
Li2NO2_101,-3.6589567475078026
BaNO2Te_102,-5.337442362720162
CaYNO2_103,-5.575016884579508
OsPdNO2_104,-5.860129201934429
LiBNO2_105,-4.736278592225786
LaAsNO2_106,-5.011067583575419
CdMnNO2_107,-4.550197586976941
VZnNO2_108,-4.923285973925018
CrRbNO2_109,-3.642962778673784
AgCdNO2_110,-3.237245333063904
LiTlNO2_111,-3.6984376354915343
MoNbNO2_112,-8.125695161298442
AuRuNO2_113,-4.631012833989877
NaZnNO2_114,-3.5848182920792615
SrBNO2_115,-3.56810089670227
LiSnNO2_116,-4.72850947067864
HgGeNO2_117,-4.313904714202519
OsZrNO2_118,-7.576967552025922
CaRhNO2_119,-5.785632011905799
FeLaNO2_120,-5.308716774043954
BeCdNO2_121,-4.288197724863799
CsTlNO2_122,-3.6281410056332772
PdRuNO2_123,-5.310638514942607
LiWNO2_124,-7.227685640826339
AuNaNO2_125,-3.6588301238470997
CsRuNO2_126,-3.1846737132340324
BeCoNO2_127,-5.981584518143281
HgTaNO2_128,-4.15964535257739
RuTaNO2_129,-7.880904528344051
RbSnNO2_130,-4.681613599174388
